#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
dCache_1             PF02743.18 WP_033574930         -            2.9e-25   89.5   1.1   3.3e-25   89.3   1.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_033574930         -            6.3e-08   32.2   0.3   6.3e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_071347726         -            4.2e-26   92.2   1.5   4.8e-26   92.0   1.5   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_071347726         -            1.5e-07   31.0   0.2   1.5e-07   31.0   0.2   2.0   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_058336852         -            2.6e-28   99.5   1.7   3.2e-28   99.2   1.7   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_058336852         -            2.5e-08   33.6   0.5   2.5e-08   33.6   0.5   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_146874797         -            1.2e-26   94.0   1.2   1.4e-26   93.8   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_146874797         -            1.4e-12   47.5   0.7   1.4e-12   47.5   0.7   2.1   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_130571530         -            4.7e-25   88.8   1.2   5.2e-25   88.7   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_130571530         -            6.3e-08   32.2   0.3   6.3e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_088461340         -            1.1e-25   90.9   1.2   1.2e-25   90.8   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_088461340         -            3.9e-08   32.9   0.3   3.9e-08   32.9   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_077735478         -            1.4e-27   97.1   2.4   1.6e-27   96.9   2.4   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_077735478         -            2.1e-10   40.4   0.9   2.1e-10   40.4   0.9   1.8   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_105937396         -            3.7e-25   89.1   1.4   4.2e-25   89.0   1.4   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_105937396         -            6.4e-08   32.2   0.3   6.4e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_123117410         -            9.1e-25   87.9   1.2   1.1e-24   87.6   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_123117410         -            6.4e-08   32.2   0.3   6.4e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_035337564         -            1.3e-26   93.9   1.1   1.5e-26   93.7   1.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_035337564         -            9.6e-13   48.0   0.8   9.6e-13   48.0   0.8   2.0   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_108654987         -              6e-25   88.5   1.6   6.8e-25   88.3   1.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_108654987         -              2e-07   30.6   0.3     2e-07   30.6   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_100001567         -            9.5e-25   87.8   1.1   1.1e-24   87.6   1.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_100001567         -              2e-07   30.6   0.3     2e-07   30.6   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_072589497         -              1e-24   87.7   0.9   1.1e-24   87.6   0.9   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_072589497         -            6.5e-08   32.2   0.3   6.5e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_145608186         -            1.2e-25   90.8   1.2   1.4e-25   90.5   1.2   1.1   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_145608186         -            1.4e-12   47.5   0.7   1.4e-12   47.5   0.7   2.1   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_032869838         -            9.5e-25   87.8   1.0   1.1e-24   87.6   1.0   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_032869838         -              1e-07   31.5   0.3     1e-07   31.5   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_099567040         -              9e-25   87.9   1.3   1.1e-24   87.7   1.3   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_099567040         -              1e-07   31.5   0.3     1e-07   31.5   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_034282516         -            1.2e-28  100.6   2.9   1.5e-28  100.3   2.9   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_034282516         -            5.8e-11   42.2   0.5   5.8e-11   42.2   0.5   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_034282516         -            4.6e-08   32.6   2.8   3.2e-07   29.8   0.3   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_076794091         -            2.4e-26   93.0   1.3   2.9e-26   92.8   1.3   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_076794091         -            2.9e-12   46.5   0.8   2.9e-12   46.5   0.8   2.1   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 KNX33182             -            9.5e-25   87.8   1.2   1.1e-24   87.6   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  KNX33182             -              2e-07   30.6   0.3     2e-07   30.6   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_064107742         -            1.7e-25   90.2   1.1     2e-25   90.1   1.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_064107742         -            6.5e-08   32.2   0.3   6.5e-08   32.2   0.3   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_095318389         -            5.7e-25   88.5   1.2   6.4e-25   88.4   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_095318389         -            5.9e-08   32.3   1.7   6.5e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_046313385         -            1.1e-28  100.7   2.7   1.4e-28  100.4   2.7   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_046313385         -            7.1e-11   41.9   0.5   7.1e-11   41.9   0.5   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_046313385         -            4.2e-08   32.7   2.7   3.2e-07   29.8   0.3   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_015240455         -            1.1e-24   87.6   1.0   1.2e-24   87.4   1.0   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_015240455         -            1.1e-07   31.4   0.2   1.1e-07   31.4   0.2   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_048237287         -            2.7e-29  102.7   2.6   3.3e-29  102.4   2.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_048237287         -            1.4e-10   41.0   0.5   1.4e-10   41.0   0.5   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_048237287         -            2.4e-08   33.5   2.9   1.6e-07   30.8   0.3   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_065982166         -            7.7e-26   91.4   1.7   8.7e-26   91.2   1.7   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_065982166         -            1.5e-07   31.0   2.9   1.6e-07   30.9   0.3   2.0   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_103526675         -            8.5e-26   91.3   1.1   9.5e-26   91.1   1.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_103526675         -            4.6e-08   32.7   1.7   6.4e-08   32.2   0.3   1.9   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_049627244         -              1e-26   94.3   1.4   1.1e-26   94.1   1.4   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_049627244         -            7.7e-08   31.9   0.3   7.7e-08   31.9   0.3   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_057957512         -              3e-23   82.9   7.0   3.4e-23   82.7   7.0   1.0   1   0   0   1   1   1   1 Cache domain
dCache_1             PF02743.18 WP_052586482         -            5.9e-25   88.5   1.1   6.6e-25   88.3   1.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_052586482         -            6.4e-08   32.2   0.3   6.4e-08   32.2   0.3   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_045509574         -            1.7e-26   93.6   1.3   1.9e-26   93.4   1.3   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_045509574         -            1.7e-07   30.8   0.4   1.7e-07   30.8   0.4   2.0   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_095273318         -            1.3e-25   90.6   1.5   1.5e-25   90.4   1.5   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_095273318         -            6.3e-08   32.2   0.3   6.3e-08   32.2   0.3   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_063094307         -            6.5e-25   88.4   0.9   7.3e-25   88.2   0.9   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_063094307         -            6.4e-08   32.2   0.3   6.4e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_145651368         -            7.6e-27   94.7   1.8   8.7e-27   94.5   1.8   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_145651368         -            1.7e-12   47.3   0.8   1.7e-12   47.3   0.8   2.1   2   1   1   3   3   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_013353347         -            2.1e-26   93.2   1.6   2.4e-26   93.0   1.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_013353347         -            1.5e-07   31.0   0.2   1.5e-07   31.0   0.2   2.1   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_139889988         -            1.8e-25   90.2   1.2   2.1e-25   90.0   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_139889988         -            5.9e-08   32.3   1.8   6.4e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_144565136         -            1.4e-26   93.8   1.5   1.7e-26   93.5   1.5   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_144565136         -            1.6e-12   47.4   0.7   1.6e-12   47.4   0.7   2.1   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_017419398         -            1.8e-25   90.2   1.3     2e-25   90.0   1.3   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_017419398         -            6.4e-08   32.2   0.3   6.4e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_111926635         -            8.5e-29  101.1   2.6   1.1e-28  100.8   2.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_111926635         -            2.6e-10   40.1   0.4   2.6e-10   40.1   0.4   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_111926635         -            3.2e-08   33.1   2.4   2.8e-07   30.0   0.2   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_095324131         -            3.4e-25   89.3   1.1   3.8e-25   89.1   1.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_095324131         -              6e-08   32.3   1.8   6.4e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_113766672         -            1.9e-25   90.1   1.0   2.1e-25   89.9   1.0   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_113766672         -            5.5e-08   32.4   0.3   5.5e-08   32.4   0.3   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 THC36074             -            1.7e-25   90.2   1.4     2e-25   90.0   1.4   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  THC36074             -            6.4e-08   32.2   0.3   6.4e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_144463948         -            7.6e-26   91.4   1.4   8.6e-26   91.2   1.4   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_144463948         -            6.4e-08   32.2   0.3   6.4e-08   32.2   0.3   1.9   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_061573654         -            2.7e-26   92.9   1.5     3e-26   92.7   1.5   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_061573654         -            1.5e-07   31.0   0.2   1.5e-07   31.0   0.2   2.1   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_064778709         -              6e-27   95.0   1.2   6.7e-27   94.9   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_064778709         -            7.6e-08   32.0   0.4   7.6e-08   32.0   0.4   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_107163133         -            7.3e-30  104.6   2.1     9e-30  104.3   2.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_107163133         -            3.1e-10   39.8   0.4   3.1e-10   39.8   0.4   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_107163133         -            1.5e-08   34.2   2.9   1.8e-07   30.7   0.2   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_065180459         -              9e-26   91.2   1.6     1e-25   91.0   1.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_065180459         -              1e-07   31.6   0.3     1e-07   31.6   0.3   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_144683748         -              4e-27   95.6   1.6   4.9e-27   95.3   1.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_144683748         -            9.1e-09   35.0   0.5   9.1e-09   35.0   0.5   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_144683748         -            3.1e-06   26.6   4.1   3.1e-06   26.6   0.2   2.2   2   1   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_050826555         -              4e-27   95.6   1.6   4.9e-27   95.3   1.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_050826555         -            2.8e-09   36.7   0.4   2.8e-09   36.7   0.4   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_050826555         -            2.3e-06   27.0   4.0   2.4e-06   26.9   0.2   2.2   2   1   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_047203969         -            7.3e-30  104.6   2.1     9e-30  104.3   2.1   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_047203969         -            3.2e-10   39.8   0.4   3.2e-10   39.8   0.4   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_047203969         -            3.2e-08   33.1   3.1   3.3e-07   29.8   0.3   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_138278947         -              4e-27   95.6   1.6   4.9e-27   95.3   1.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_138278947         -            5.7e-09   35.7   0.4   5.7e-09   35.7   0.4   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_138278947         -            2.6e-06   26.9   3.9   2.9e-06   26.7   0.2   2.2   2   1   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_099744229         -            6.7e-27   94.9   0.9   7.4e-27   94.7   0.9   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_099744229         -            5.2e-08   32.5   0.3   5.2e-08   32.5   0.3   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_099727129         -            5.7e-29  101.6   1.3     7e-29  101.3   1.3   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_099727129         -            7.6e-10   38.5   0.3   7.6e-10   38.5   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_099727129         -              6e-08   32.2   2.2   5.1e-07   29.2   0.2   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_059375854         -            2.3e-29  103.0   3.0   2.8e-29  102.7   3.0   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_059375854         -            1.4e-10   41.0   0.5   1.4e-10   41.0   0.5   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_059375854         -            3.3e-08   33.1   3.2   1.6e-07   30.8   0.3   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_113766951         -            1.3e-27   97.2   1.5   1.7e-27   96.8   1.5   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_113766951         -            9.1e-09   35.0   0.5   9.1e-09   35.0   0.5   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_113766951         -            3.1e-06   26.6   0.2   3.1e-06   26.6   0.2   2.3   2   1   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_144490193         -            4.9e-29  101.8   2.9   6.1e-29  101.5   2.9   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_144490193         -            1.4e-10   41.0   0.5   1.4e-10   41.0   0.5   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_144490193         -            3.4e-08   33.0   3.0   1.6e-07   30.8   0.3   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_061522358         -              2e-28   99.9   2.7   2.2e-28   99.7   2.7   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_061522358         -            3.7e-08   33.0   1.6   3.7e-08   33.0   1.6   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_041088534         -            7.2e-29  101.3   2.9   8.9e-29  101.0   2.9   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_041088534         -            1.6e-10   40.7   0.6   1.6e-10   40.7   0.6   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_041088534         -            2.6e-08   33.4   3.4   1.2e-07   31.2   0.3   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_116306129         -            2.9e-27   96.0   1.5   3.6e-27   95.7   1.5   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_116306129         -            2.2e-08   33.7   0.4   2.2e-08   33.7   0.4   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_061528937         -            9.2e-27   94.4   1.0   1.1e-26   94.1   1.0   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_061528937         -            2.4e-09   36.9   0.3   2.4e-09   36.9   0.3   1.8   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_061522360         -            1.3e-26   93.9   1.2   1.5e-26   93.7   1.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_061522360         -            2.3e-09   37.0   0.3   2.3e-09   37.0   0.3   1.9   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_125589753         -            3.2e-27   95.9   1.5   3.9e-27   95.6   1.5   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_125589753         -            9.1e-09   35.0   0.5   9.1e-09   35.0   0.5   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_125589753         -            2.9e-06   26.7   3.9   3.1e-06   26.6   0.2   2.2   2   1   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_060698136         -            3.3e-29  102.4   2.2   4.1e-29  102.1   2.2   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_060698136         -            6.4e-11   42.1   0.3   6.4e-11   42.1   0.3   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_060698136         -            7.7e-08   31.9   2.1   6.2e-07   28.9   0.2   2.1   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_087976205         -            2.8e-28   99.4   2.8   3.4e-28   99.1   2.8   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_087976205         -              1e-10   41.4   0.5     1e-10   41.4   0.5   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_087976205         -            4.3e-08   32.7   3.0   2.4e-07   30.2   0.2   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 OLP64092             -            2.3e-29  102.9   1.4   2.7e-29  102.7   1.4   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  OLP64092             -            2.6e-09   36.8   1.5   3.3e-09   36.5   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 OLP64092             -            3.8e-08   32.9   3.7   4.4e-08   32.7   0.1   2.2   2   1   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_144472285         -            3.6e-28   99.0   2.6   4.4e-28   98.7   2.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_144472285         -            5.4e-09   35.8   0.3   5.4e-09   35.8   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_144472285         -            5.7e-08   32.3   2.3   5.5e-07   29.1   0.2   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_095241428         -              3e-27   96.0   1.0   3.3e-27   95.9   1.0   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_095241428         -            4.3e-08   32.8   0.3   4.3e-08   32.8   0.3   1.6   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_076821000         -            3.2e-27   95.9   1.5   3.9e-27   95.6   1.5   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_076821000         -            5.7e-09   35.7   0.4   5.7e-09   35.7   0.4   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_076821000         -            2.4e-06   27.0   3.7   2.9e-06   26.7   0.2   2.2   2   1   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_061862520         -            2.8e-25   89.6   1.3   3.1e-25   89.4   1.3   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_061862520         -            6.4e-08   32.2   0.3   6.4e-08   32.2   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_044140785         -            3.5e-29  102.3   1.6   4.3e-29  102.0   1.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_044140785         -            1.1e-09   38.0   0.3   1.1e-09   38.0   0.3   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_044140785         -            2.6e-08   33.4   2.4   2.3e-07   30.3   0.2   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 TWK86760             -            4.6e-26   92.1   1.0   5.1e-26   92.0   1.0   1.1   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  TWK86760             -            1.5e-12   47.4   0.9   1.5e-12   47.4   0.9   1.8   2   1   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_1             PF02743.18 WP_044332499         -            3.8e-29  102.2   2.6   4.7e-29  101.9   2.6   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_044332499         -            1.3e-10   41.0   0.5   1.3e-10   41.0   0.5   1.7   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_044332499         -            4.2e-08   32.7   3.3   1.9e-07   30.6   0.3   2.2   2   0   0   2   2   1   1 Cache domain
dCache_1             PF02743.18 WP_106025632         -            2.3e-29  103.0   3.0   2.8e-29  102.7   3.0   1.0   1   0   0   1   1   1   1 Cache domain
Cache_3-Cache_2      PF17201.4  WP_106025632         -            1.8e-10   40.6   0.5   1.8e-10   40.6   0.5   1.8   2   0   0   2   2   1   1 Cache 3/Cache 2 fusion domain
dCache_2             PF08269.11 WP_106025632         -            3.3e-08   33.1   3.2   1.6e-07   30.8   0.3   2.2   2   0   0   2   2   1   1 Cache domain
